,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref,Vx,actions.pitch,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref
128,25.800000000001234,-0.017453292519943295,0.21466622596774323,10.041534294285409,10.373427176452616,187.52144410217312,188.06904750208125,30.47226513886827,252.1117540540234,40.96820100197981,0.0,0.0,0.0,12.385133298457637,0.0,-0.9682010019798071,0.0,12.385133298457637,0.0
129,26.000000000001265,-0.017453292519943295,0.2147160114434213,10.041167598210428,10.373037347686381,187.45767669011383,188.00594617044496,30.46190292404642,252.0260238203726,40.954269825080374,0.0,0.0,0.0,12.381387038975413,0.0,-0.9542698250803738,0.0,12.381387038975413,0.0
130,26.200000000001296,-0.017453292519943295,0.2147659060112886,10.040800069137104,10.372646634260198,187.39407521661548,187.94329027459457,30.45156767426769,251.9405171249795,40.94037497318414,0.0,0.0,0.0,12.377652535838312,0.0,-0.9403749731841415,0.0,12.377652535838312,0.0
131,26.400000000001327,-0.017453292519943295,0.21481587828726537,10.040431938067803,10.372255281753654,187.330679822326,187.88111935824605,30.44126591239389,251.85528793347083,40.92652521571423,0.0,0.0,0.0,12.373932147838557,0.0,-0.9265252157142285,0.0,12.373932147838557,0.0
132,26.60000000000136,-0.017453292519943295,0.2148658967935856,10.040063436769133,10.371863536556548,187.26753051695545,187.8194726584786,30.4310041400094,251.77039003515677,40.91272929344227,0.0,0.0,0.0,12.370228224852951,0.0,-0.9127292934422684,0.0,12.370228224852951,0.0
133,26.80000000000139,-0.017453292519943295,0.2149159299784085,10.039694797628023,10.371471645715886,187.2046671540868,187.75838908103103,30.420788833327936,251.6858770091654,40.89899591298529,0.0,0.0,0.0,12.36654310635864,0.0,-0.898995912985292,0.0,12.36654310635864,0.0
134,27.00000000000142,-0.017453292519943295,0.2149659462355899,10.039326253506424,10.371079856781405,187.1421294060839,187.69790717580918,30.410626439115077,251.6018021907117,40.885333741324395,0.0,0.0,0.0,12.362879119955444,0.0,-0.8853337413243949,0.0,12.362879119955444,0.0
135,27.200000000001452,-0.017453292519943295,0.21501591392459926,10.038958037594766,10.370688417649779,187.07995673912134,187.63806511261578,30.40052337063059,251.51821863752428,40.8717514003491,0.0,0.0,0.0,12.359238579895713,0.0,-0.8717514003490976,0.0,12.359238579895713,0.0
136,27.400000000001484,-0.017453292519943295,0.2150658013905796,10.038590383264157,10.370297576407497,187.01818838834,187.5789006571282,30.390486003591256,251.4351790964466,40.858257461430036,0.0,0.0,0.0,12.355623785622575,0.0,-0.8582574614300356,0.0,12.355623785622575,0.0
137,27.600000000001515,-0.017453292519943295,0.2151155769845219,10.038223523917562,10.369907581172663,186.95686333315336,187.52045114712266,30.380520672158095,251.35273597023982,40.84486044002441,0.0,0.0,0.0,12.352037020317571,0.0,-0.8448604400244122,0.0,12.352037020317571,0.0
