,time,Pitch_increment,w_rpm,w_rads,pitch,pitch_ref,Vx,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward
39,0.3900000000000002,0.0,9.551943879946984,1.000277224024781,15.469860468532229,0.27,18.0,-0.210277224024781,0.27,18.0,0.27,-0.04421651094356793
40,0.4000000000000002,0.0,9.562247266763958,1.0013561921691576,15.469860468532229,0.27,18.0,-0.21135619216915758,0.27,18.0,0.27,-0.044671439968245866
41,0.4100000000000002,0.0,9.562786118427123,1.0014126205833702,15.469860468532229,0.27,18.0,-0.21141262058337018,0.27,18.0,0.27,-0.044695296141928034
42,0.4200000000000002,0.0,9.582573601607407,1.003484760976444,15.469860468532229,0.27,18.0,-0.21348476097644387,0.27,18.0,0.27,-0.04557574316916937
43,0.4300000000000002,0.0,9.593186822607404,1.0045961748805943,15.469860468532229,0.27,18.0,-0.21459617488059424,0.27,18.0,0.27,-0.04605151827338259
44,0.4400000000000002,0.0,9.60723275966303,1.0060670619694856,15.469860468532229,0.27,18.0,-0.21606706196948555,0.27,18.0,0.27,-0.04668497526812551
45,0.45000000000000023,0.0,9.62591366254106,1.008023321544287,15.469860468532229,0.27,18.0,-0.21802332154428705,0.27,18.0,0.27,-0.047534168737203585
46,0.46000000000000024,0.0,9.628684857643467,1.0083135204168,15.469860468532229,0.27,18.0,-0.21831352041679986,0.27,18.0,0.27,-0.047660793196776484
47,0.47000000000000025,0.0,9.640251581199742,1.0095247848751498,15.469860468532229,0.27,18.0,-0.21952478487514981,0.27,18.0,0.27,-0.0481911311744808
48,0.48000000000000026,0.0,9.652131258882793,1.0107688218130195,15.469860468532229,0.27,18.0,-0.2207688218130195,0.27,18.0,0.27,-0.04873887268470875
49,0.49000000000000027,0.0,9.654428265895985,1.011009363824949,15.469860468532229,0.27,18.0,-0.22100936382494907,0.27,18.0,0.27,-0.04884513889830871
50,0.5000000000000002,0.0,9.662518996426007,1.011856623144792,15.469860468532229,0.27,18.0,-0.22185662314479204,0.27,18.0,0.27,-0.049220361233210275
51,0.5100000000000002,0.0,9.664620638732583,1.0120767066124858,15.469860468532229,0.27,18.0,-0.2220767066124858,0.27,18.0,0.27,-0.04931806361984809
52,0.5200000000000002,0.0,9.667456575542634,1.0123736852207692,15.469860468532229,0.27,18.0,-0.22237368522076917,0.27,18.0,0.27,-0.04945005587866573
53,0.5300000000000002,0.0,9.675215345338263,1.0131861816937973,15.469860468532229,0.27,18.0,-0.22318618169379723,0.27,18.0,0.27,-0.049812071699056666
54,0.5400000000000003,0.0,9.681473353444135,1.013841518770181,15.469860468532229,0.27,18.0,-0.223841518770181,0.27,18.0,0.27,-0.05010502552534129
55,0.5500000000000003,0.0,9.690141135027627,1.014749206735035,15.469860468532229,0.27,18.0,-0.22474920673503496,0.27,18.0,0.27,-0.050512205928027486
56,0.5600000000000003,0.0,9.689189112663302,1.0146495111861744,15.469860468532229,0.27,18.0,-0.22464951118617438,0.27,18.0,0.27,-0.05046740287618709
57,0.5700000000000003,0.0,9.688666671648457,1.0145948012910355,15.469860468532229,0.27,18.0,-0.22459480129103548,0.27,18.0,0.27,-0.050442824766959715
58,0.5800000000000003,0.0,9.692229594625395,1.0149679097126907,15.469860468532229,0.27,18.0,-0.22496790971269065,0.27,18.0,0.27,-0.050610560400497336
59,0.5900000000000003,0.0,9.69422012140504,1.0151763571896142,15.469860468532229,0.27,18.0,-0.22517635718961415,0.27,18.0,0.27,-0.0507043918371847
60,0.6000000000000003,0.0,9.701086562924822,1.015895409264109,15.469860468532229,0.27,18.0,-0.225895409264109,0.27,18.0,0.27,-0.0510287359265993
61,0.6100000000000003,0.0,9.705515746700126,1.016359232304439,15.469860468532229,0.27,18.0,-0.226359232304439,0.27,18.0,0.27,-0.05123850204945498
62,0.6200000000000003,0.0,9.706364128788765,1.0164480746690092,15.469860468532229,0.27,18.0,-0.22644807466900918,0.27,18.0,0.27,-0.05127873052130116
63,0.6300000000000003,0.0,9.709291100887397,1.01675458647042,15.469860468532229,0.27,18.0,-0.2267545864704199,0.27,18.0,0.27,-0.05141764248537114
64,0.6400000000000003,0.0,9.709051048925485,1.0167294482877525,15.469860468532229,0.27,18.0,-0.22672944828775243,0.27,18.0,0.27,-0.051406242720868606
65,0.6500000000000004,0.0,9.715881686432922,1.0174447509748428,15.469860468532229,0.27,18.0,-0.22744475097484274,0.27,18.0,0.27,-0.05173111474600822
66,0.6600000000000004,0.0,9.717175407176288,1.017580229094281,15.469860468532229,0.27,18.0,-0.227580229094281,0.27,18.0,0.27,-0.05179276067460542
67,0.6700000000000004,0.0,9.715680423333065,1.0174236747523109,15.469860468532229,0.27,18.0,-0.22742367475231084,0.27,18.0,0.27,-0.051721527837844866
68,0.6800000000000004,0.0,9.720536791379875,1.0179322324249438,15.469860468532229,0.27,18.0,-0.22793223242494376,0.27,18.0,0.27,-0.051953102578218585
69,0.6900000000000004,0.0,9.721992670132417,1.018084691691394,15.469860468532229,0.27,18.0,-0.2280846916913939,0.27,18.0,0.27,-0.052022626583958204
70,0.7000000000000004,0.0,9.726955821027428,1.0186044316377414,15.469860468532229,0.27,18.0,-0.22860443163774136,0.27,18.0,0.27,-0.05225998616441476
71,0.7100000000000004,0.0,9.733709273598285,1.0193116515371738,15.469860468532229,0.27,18.0,-0.2293116515371738,0.27,18.0,0.27,-0.052583833530706225
72,0.7200000000000004,0.0,9.731693422038028,1.0191005520554262,15.469860468532229,0.27,18.0,-0.22910055205542612,0.27,18.0,0.27,-0.05248706295210102
73,0.7300000000000004,0.0,9.731058876374538,1.0190341025889331,15.469860468532229,0.27,18.0,-0.2290341025889331,0.27,18.0,0.27,-0.05245662014871792
74,0.7400000000000004,0.0,9.725505199664047,1.0184525229237968,15.469860468532229,0.27,18.0,-0.2284525229237968,0.27,18.0,0.27,-0.052190555230247904
75,0.7500000000000004,0.0,9.725228709057207,1.0184235688951557,15.469860468532229,0.27,18.0,-0.2284235688951557,0.27,18.0,0.27,-0.05217732682679994
76,0.7600000000000005,0.0,9.729298961010523,1.0188498046829821,15.469860468532229,0.27,18.0,-0.2288498046829821,0.27,18.0,0.27,-0.05237223310343906
77,0.7700000000000005,0.0,9.7281180351711,1.0187261384182633,15.469860468532229,0.27,18.0,-0.22872613841826328,0.27,18.0,0.27,-0.05231564639573053
78,0.7800000000000005,0.0,9.732949750247458,1.0192321144378675,15.469860468532229,0.27,18.0,-0.2292321144378675,0.27,18.0,0.27,-0.052547362289655584
79,0.7900000000000005,0.0,9.734808045439642,1.019426714655333,15.469860468532229,0.27,18.0,-0.22942671465533304,0.27,18.0,0.27,-0.05263661739753961
80,0.8000000000000005,0.0,9.733236827497635,1.0192621770972063,15.469860468532229,0.27,18.0,-0.2292621770972063,0.27,18.0,0.27,-0.05256114584735079
81,0.8100000000000005,0.0,9.737153154404831,1.0196722938918965,15.469860468532229,0.27,18.0,-0.22967229389189647,0.27,18.0,0.27,-0.052749362581565665
82,0.8200000000000005,0.0,9.735079185111033,1.0194551083353243,15.469860468532229,0.27,18.0,-0.22945510833532423,0.27,18.0,0.27,-0.05264964674117538
83,0.8300000000000005,0.0,9.733154925635347,1.0192536003542438,15.469860468532229,0.27,18.0,-0.2292536003542438,0.27,18.0,0.27,-0.05255721327538333
84,0.8400000000000005,0.0,9.730122206712526,1.0189360147712994,15.469860468532229,0.27,18.0,-0.22893601477129932,0.27,18.0,0.27,-0.05241169885936458
85,0.8500000000000005,0.0,9.727608772929601,1.018672808601042,15.469860468532229,0.27,18.0,-0.2286728086010419,0.27,18.0,0.27,-0.05229125339348874
86,0.8600000000000005,0.0,9.73370096251428,1.0193107812024922,15.469860468532229,0.27,18.0,-0.22931078120249215,0.27,18.0,0.27,-0.05258343437569723
87,0.8700000000000006,0.0,9.73553039776574,1.0195023592140322,15.469860468532229,0.27,18.0,-0.22950235921403217,0.27,18.0,0.27,-0.05267133288480666
88,0.8800000000000006,0.0,9.740986617406694,1.020073733198712,15.469860468532229,0.27,18.0,-0.23007373319871194,0.27,18.0,0.27,-0.05293392270799208
89,0.8900000000000006,0.0,9.745145843063725,1.0205092862910035,15.469860468532229,0.27,18.0,-0.23050928629100342,0.27,18.0,0.27,-0.053134531066387776
90,0.9000000000000006,0.0,9.741199059992555,1.0200959801342804,15.469860468532229,0.27,18.0,-0.23009598013428034,0.27,18.0,0.27,-0.05294416007395513
91,0.9100000000000006,0.0,9.741181602312865,1.0200941519703381,15.469860468532229,0.27,18.0,-0.2300941519703381,0.27,18.0,0.27,-0.05294331877094905
92,0.9200000000000006,0.0,9.739664335735757,1.0199352641859323,15.469860468532229,0.27,18.0,-0.22993526418593224,0.27,18.0,0.27,-0.05287022571625445
93,0.9300000000000006,0.0,9.738038912635377,1.0197650502768945,15.469860468532229,0.27,18.0,-0.22976505027689442,0.27,18.0,0.27,-0.05279197832874382
94,0.9400000000000006,0.0,9.739452677125497,1.019913099348097,15.469860468532229,0.27,18.0,-0.2299130993480969,0.27,18.0,0.27,-0.05286003325184787
95,0.9500000000000006,0.0,9.736606566475135,1.0196150553377474,15.469860468532229,0.27,18.0,-0.2296150553377474,0.27,18.0,0.27,-0.0527230736377568
96,0.9600000000000006,0.0,9.74097230616058,1.0200722345285234,15.469860468532229,0.27,18.0,-0.23007223452852332,0.27,18.0,0.27,-0.05293323310094784
97,0.9700000000000006,0.0,9.7412088093797,1.0200970010877146,15.469860468532229,0.27,18.0,-0.23009700108771458,0.27,18.0,0.27,-0.052944629909559726
98,0.9800000000000006,0.0,9.741788730803869,1.0201577303172422,15.469860468532229,0.27,18.0,-0.23015773031724218,0.27,18.0,0.27,-0.05297258082478438
99,0.9900000000000007,0.0,9.745793084882488,1.0205770652957677,15.469860468532229,0.27,18.0,-0.2305770652957677,0.27,18.0,0.27,-0.053165783040408726
100,1.0000000000000007,0.0,9.741535098761856,1.0201311700319122,15.469860468532229,0.27,18.0,-0.2301311700319122,0.27,18.0,0.27,-0.05296035542025688
101,1.0100000000000007,0.0,9.738492803848077,1.0198125816535395,15.469860468532229,0.27,18.0,-0.22981258165353946,0.27,18.0,0.27,-0.05281382268626474
102,1.0200000000000007,0.0,9.737685811647852,1.0197280736279484,15.469860468532229,0.27,18.0,-0.22972807362794834,0.27,18.0,0.27,-0.05277498781280805
103,1.0300000000000007,0.0,9.735071123992396,1.0194542641769548,15.469860468532229,0.27,18.0,-0.2294542641769548,0.27,18.0,0.27,-0.052649259348987766
104,1.0400000000000007,0.0,9.738932855380076,1.0198586637422105,15.469860468532229,0.27,18.0,-0.22985866374221042,0.27,18.0,0.27,-0.05283500529735456
105,1.0500000000000007,0.0,9.737940858623862,1.0197547820848203,15.469860468532229,0.27,18.0,-0.22975478208482025,0.27,18.0,0.27,-0.05278725989084324
106,1.0600000000000007,0.0,9.740349982943794,1.0200070649936563,15.469860468532229,0.27,18.0,-0.2300070649936563,0.27,18.0,0.27,-0.05290324994699604
107,1.0700000000000007,0.0,9.740473238701275,1.020019972306397,15.469860468532229,0.27,18.0,-0.23001997230639692,0.27,18.0,0.27,-0.052909187659835606
108,1.0800000000000007,0.0,9.737159461214047,1.0196729543394132,15.469860468532229,0.27,18.0,-0.22967295433941315,0.27,18.0,0.27,-0.052749665954994154
109,1.0900000000000007,0.0,9.741374172434575,1.0201143178663272,15.469860468532229,0.27,18.0,-0.2301143178663272,0.27,18.0,0.27,-0.05295259928708507
110,1.1000000000000008,0.0,9.74181378343154,1.0201603538222772,15.469860468532229,0.27,18.0,-0.23016035382227717,0.27,18.0,0.27,-0.05297378847159582
111,1.1100000000000008,0.0,9.740895849350986,1.0200642279901455,15.469860468532229,0.27,18.0,-0.23006422799014548,0.27,18.0,0.27,-0.05292954900070164
112,1.1200000000000008,0.0,9.743435989429146,1.0203302308371003,15.469860468532229,0.27,18.0,-0.23033023083710025,0.27,18.0,0.27,-0.05305201523747188
113,1.1300000000000008,0.0,9.740872628354127,1.020061796293041,15.469860468532229,0.27,18.0,-0.2300617962930409,0.27,18.0,0.27,-0.05292843011358065
114,1.1400000000000008,0.0,9.74343234065742,1.0203298487386185,15.469860468532229,0.27,18.0,-0.2303298487386185,0.27,18.0,0.27,-0.05305183921995488
115,1.1500000000000008,0.0,9.743487637524792,1.0203356394130285,15.469860468532229,0.27,18.0,-0.23033563941302848,0.27,18.0,0.27,-0.05305450678380868
116,1.1600000000000008,0.0,9.74351540515372,1.0203385472323303,15.469860468532229,0.27,18.0,-0.23033854723233027,0.27,18.0,0.27,-0.05305584634110044
117,1.1700000000000008,0.0,9.744633166168988,1.0204555988921313,15.469860468532229,0.27,18.0,-0.2304555988921313,0.27,18.0,0.27,-0.05310978306073091
118,1.1800000000000008,0.0,9.739265866614364,1.0198935365971171,15.469860468532229,0.27,18.0,-0.2298935365971171,0.27,18.0,0.27,-0.05285103816913001
119,1.1900000000000008,0.0,9.741025731258903,1.020077829191737,15.469860468532229,0.27,18.0,-0.23007782919173692,0.27,18.0,0.27,-0.05293580748558207
120,1.2000000000000008,0.0,9.743929946576456,1.020381957908606,15.469860468532229,0.27,18.0,-0.23038195790860594,0.27,18.0,0.27,-0.05307584652980268
121,1.2100000000000009,0.0,9.743741851187309,1.0203622606055154,15.469860468532229,0.27,18.0,-0.23036226060551535,0.27,18.0,0.27,-0.05306677111128337
122,1.2200000000000009,0.0,9.746855030389607,1.0206882719692236,15.469860468532229,0.27,18.0,-0.2306882719692236,0.27,18.0,0.27,-0.05321707882414647
123,1.2300000000000009,0.0,9.743613795932017,1.0203488506905394,15.469860468532229,0.27,18.0,-0.23034885069053934,0.27,18.0,0.27,-0.05306059301445239
124,1.2400000000000009,0.0,9.741074972621158,1.0200829857351341,15.469860468532229,0.27,18.0,-0.23008298573513408,0.27,18.0,0.27,-0.052938180324793915
125,1.2500000000000009,0.0,9.739454277610905,1.0199132669505369,15.469860468532229,0.27,18.0,-0.22991326695053682,0.27,18.0,0.27,-0.05286011031986881
126,1.260000000000001,0.0,9.736833538275151,1.0196388237690643,15.469860468532229,0.27,18.0,-0.2296388237690643,0.27,18.0,0.27,-0.052733989382039374
127,1.270000000000001,0.0,9.740048106475617,1.0199754525638325,15.469860468532229,0.27,18.0,-0.22997545256383245,0.27,18.0,0.27,-0.05288870878193955
128,1.280000000000001,0.0,9.736992600510773,1.0196554807274272,15.469860468532229,0.27,18.0,-0.22965548072742714,0.27,18.0,0.27,-0.052741639828145656
129,1.290000000000001,0.0,9.737595362706154,1.019718601836923,15.469860468532229,0.27,18.0,-0.22971860183692305,0.27,18.0,0.27,-0.052770636029910785
130,1.300000000000001,0.0,9.742053522706236,1.0201854592604158,15.469860468532229,0.27,18.0,-0.23018545926041578,0.27,18.0,0.27,-0.05298534565492853
131,1.310000000000001,0.0,9.742148270905691,1.0201953812686608,15.469860468532229,0.27,18.0,-0.2301953812686608,0.27,18.0,0.27,-0.052989913557424106
132,1.320000000000001,0.0,9.745308201292012,1.0205262884049116,15.469860468532229,0.27,18.0,-0.23052628840491152,0.27,18.0,0.27,-0.05314236964574444
133,1.330000000000001,0.0,9.744516558472974,1.0204433877627597,15.469860468532229,0.27,18.0,-0.23044338776275963,0.27,18.0,0.27,-0.05310415496357759
134,1.340000000000001,0.0,9.740132326260582,1.0199842720390901,15.469860468532229,0.27,18.0,-0.2299842720390901,0.27,18.0,0.27,-0.052892765385350204
135,1.350000000000001,0.0,9.739148256723317,1.0198812205181271,15.469860468532229,0.27,18.0,-0.2298812205181271,0.27,18.0,0.27,-0.05284537554690378
136,1.360000000000001,0.0,9.736054818132327,1.019557276386401,15.469860468532229,0.27,18.0,-0.2295572763864009,0.27,18.0,0.27,-0.05269654314194245
137,1.370000000000001,0.0,9.741210975934347,1.0200972279687868,15.469860468532229,0.27,18.0,-0.23009722796878673,0.27,18.0,0.27,-0.052944734318919814
138,1.380000000000001,0.0,9.74292552487939,1.0202767751144524,15.469860468532229,0.27,18.0,-0.23027677511445233,0.27,18.0,0.27,-0.05302739315711205
139,1.390000000000001,0.0,9.74302129651742,1.0202868042969342,15.469860468532229,0.27,18.0,-0.23028680429693416,0.27,18.0,0.27,-0.05303201223329445
140,1.400000000000001,0.0,9.747276652313257,1.0207324241138214,15.469860468532229,0.27,18.0,-0.23073242411382133,0.27,18.0,0.27,-0.05323745153744032
141,1.410000000000001,0.0,9.745826527079986,1.0205805673545003,15.469860468532229,0.27,18.0,-0.23058056735450028,0.27,18.0,0.27,-0.05316739804152324
142,1.420000000000001,0.0,9.745642560426036,1.0205613024115485,15.469860468532229,0.27,18.0,-0.23056130241154849,0.27,18.0,0.27,-0.053158514169709514
143,1.430000000000001,0.0,9.746298692060153,1.0206300123555994,15.469860468532229,0.27,18.0,-0.23063001235559932,0.27,18.0,0.27,-0.05319020259914389
144,1.440000000000001,0.0,9.741366093889647,1.0201134718830807,15.469860468532229,0.27,18.0,-0.23011347188308062,0.27,18.0,0.27,-0.05295220994208533
145,1.450000000000001,0.0,9.740820980927808,1.0200563877872042,15.469860468532229,0.27,18.0,-0.23005638778720416,0.27,18.0,0.27,-0.052925941561696464
146,1.460000000000001,0.0,9.737145793158534,1.019671523023987,15.469860468532229,0.27,18.0,-0.22967152302398697,0.27,18.0,0.27,-0.05274900848815778
147,1.470000000000001,0.0,9.73973570975608,1.0199427384558624,15.469860468532229,0.27,18.0,-0.22994273845586233,0.27,18.0,0.27,-0.052873662968581106
148,1.480000000000001,0.0,9.743304446862576,1.020316455731741,15.469860468532229,0.27,18.0,-0.23031645573174098,0.27,18.0,0.27,-0.053045669780831
149,1.490000000000001,0.0,9.741549227042034,1.0201326495419527,15.469860468532229,0.27,18.0,-0.23013264954195267,0.27,18.0,0.27,-0.05296103638519921
150,1.500000000000001,0.0,9.744373447501031,1.0204284012168228,15.469860468532229,0.27,18.0,-0.23042840121682273,0.27,18.0,0.27,-0.05309724808734103
151,1.5100000000000011,0.0,9.74257533652106,1.0202401034753223,15.469860468532229,0.27,18.0,-0.2302401034753223,0.27,18.0,0.27,-0.05301050524832712
152,1.5200000000000011,0.0,9.739258422740368,1.019892757076455,15.469860468532229,0.27,18.0,-0.22989275707645507,0.27,18.0,0.27,-0.052850679756213985
153,1.5300000000000011,0.0,9.741094336116591,1.020085013475634,15.469860468532229,0.27,18.0,-0.23008501347563404,0.27,18.0,0.27,-0.0529391134260827
154,1.5400000000000011,0.0,9.73847492743709,1.0198107096401585,15.469860468532229,0.27,18.0,-0.22981070964015848,0.27,18.0,0.27,-0.052812962265313235
155,1.5500000000000012,0.0,9.739671435060737,1.0199360076255057,15.469860468532229,0.27,18.0,-0.2299360076255057,0.27,18.0,0.27,-0.052870567602756616
156,1.5600000000000012,0.0,9.738472850147838,1.0198104921069369,15.469860468532229,0.27,18.0,-0.22981049210693683,0.27,18.0,0.27,-0.052812862282432475
157,1.5700000000000012,0.0,9.738566833647964,1.0198203340360552,15.469860468532229,0.27,18.0,-0.22982033403605517,0.27,18.0,0.27,-0.05281738593644398
158,1.5800000000000012,0.0,9.742975924163613,1.0202820529151544,15.469860468532229,0.27,18.0,-0.23028205291515436,0.27,18.0,0.27,-0.05302982389481795
159,1.5900000000000012,0.0,9.740795733878675,1.0200537439224013,15.469860468532229,0.27,18.0,-0.2300537439224013,0.27,18.0,0.27,-0.052924725092713794
160,1.6000000000000012,0.0,9.743407314346596,1.0203272279894775,15.469860468532229,0.27,18.0,-0.23032722798947747,0.27,18.0,0.27,-0.05305063195331673
161,1.6100000000000012,0.0,9.744717730301485,1.0204644544273782,15.469860468532229,0.27,18.0,-0.23046445442737817,0.27,18.0,0.27,-0.05311386475450907
162,1.6200000000000012,0.0,9.741519253506624,1.0201295107206645,15.469860468532229,0.27,18.0,-0.23012951072066445,0.27,18.0,0.27,-0.05295959170453242
163,1.6300000000000012,0.0,9.743918565966098,1.0203807661338762,15.469860468532229,0.27,18.0,-0.23038076613387615,0.27,18.0,0.27,-0.05307529740443173
164,1.6400000000000012,0.0,9.743232012130887,1.0203088703843766,15.469860468532229,0.27,18.0,-0.23030887038437653,0.27,18.0,0.27,-0.053042175777727546
165,1.6500000000000012,0.0,9.743771677653,1.0203653840256985,15.469860468532229,0.27,18.0,-0.2303653840256985,0.27,18.0,0.27,-0.05306821015730755
166,1.6600000000000013,0.0,9.74441949036602,1.0204332228143695,15.469860468532229,0.27,18.0,-0.2304332228143695,0.27,18.0,0.27,-0.05309947017661686
167,1.6700000000000013,0.0,9.741288517672185,1.0201053481205848,15.469860468532229,0.27,18.0,-0.2301053481205848,0.27,18.0,0.27,-0.052948471233695525
168,1.6800000000000013,0.0,9.743925265718957,1.0203814677303549,15.469860468532229,0.27,18.0,-0.23038146773035484,0.27,18.0,0.27,-0.053075620673592526
169,1.6900000000000013,0.0,9.74078930321542,1.0200530705049202,15.469860468532229,0.27,18.0,-0.2300530705049202,0.27,18.0,0.27,-0.05292441524874178
170,1.7000000000000013,0.0,9.740901027407748,1.0200647702349817,15.469860468532229,0.27,18.0,-0.23006477023498162,0.27,18.0,0.27,-0.05292979850327489
171,1.7100000000000013,0.0,9.744580922659182,1.0204501279645777,15.469860468532229,0.27,18.0,-0.23045012796457764,0.27,18.0,0.27,-0.05310726147889021
172,1.7200000000000013,0.0,9.742456722065707,1.020227682198604,15.469860468532229,0.27,18.0,-0.230227682198604,0.27,18.0,0.27,-0.053004785650541404
